,Price,Sqtft,Location,NoofBedrooms,SwimmingPool,JoggingTrack,RainWaterHarvesting,CarParking
16450,2850000,600,Selaiyur,1,0,0,0,0
16451,6175000,1300,tambaram west,3,0,0,0,0
16452,5700000,1200,tambaram west,3,0,0,0,0
16453,5225000,1100,tambaram west,3,0,0,0,0
16454,4678000,985,tambaram west,2,0,0,0,0
16455,4479000,943,tambaram west,2,0,0,0,0
16456,4108000,865,tambaram west,2,0,0,0,0
16457,4218000,888,tambaram west,2,0,0,0,0
16458,6175000,1300,tambaram west,3,0,0,0,0
16459,4678000,985,tambaram west,2,0,0,0,0
16460,19500000,1566,Thiruvanmiyur,3,0,0,0,0
16461,4500000,954,East Tambaram,2,0,1,0,1
16462,6300000,1363,East Tambaram,3,0,1,0,1
16463,5000000,1225,Maraimalai Nagar,3,1,0,0,0
16464,4000000,970,Singaperumal Koil,2,1,1,1,1
16465,4000000,983,Maraimalai Nagar,2,1,0,0,0
16466,4000000,977,Maraimalai Nagar,2,1,0,0,0
16467,4500000,1089,Maraimalai Nagar,3,1,0,0,0
16468,4000000,976,Maraimalai Nagar,2,1,0,0,0
16469,6240000,1040,Velachery,2,0,0,0,0
16470,4040000,1010,tambaram west,2,0,0,0,0
16471,4000000,1040,Pozhichalur,2,0,0,0,0
16472,3340000,835,tambaram west,2,0,0,0,0
16473,19000000,1550,Gopalapuram,3,0,0,0,0
16474,5610000,935,Velachery,2,0,0,0,0
16475,4653000,940,Kolapakkam,2,0,0,0,0
16476,4969000,1004,Kolapakkam,2,0,0,0,0
16477,4583000,926,Kolapakkam,2,0,0,0,0
16478,6321000,1277,Kolapakkam,3,0,0,0,0
16479,5999000,1212,Kolapakkam,3,0,0,0,0
16480,6004000,1213,Kolapakkam,3,0,0,0,0
16481,4885000,987,Kolapakkam,2,0,0,0,0
16482,4558000,921,Kolapakkam,2,0,0,0,0
16483,4667000,943,Kolapakkam,2,0,0,0,0
16484,5915000,1195,Kolapakkam,3,0,0,0,0
16485,4860000,982,Kolapakkam,2,0,0,0,0
16486,5925000,1197,Kolapakkam,3,0,0,0,0
16487,4692000,948,Kolapakkam,2,0,0,0,0
16488,6271000,1267,Kolapakkam,3,0,0,0,0
16489,8500000,925,Palavakkam,2,0,0,0,0
16490,5000000,1035,Sholinganallur,2,0,0,0,0
16491,65000000,2692,Kotturpuram,4,0,0,1,1
16492,51600000,3355,Anna Nagar,4,0,0,0,0
16493,33000000,2450,Kilpauk,3,0,0,0,0
16494,3600000,1000,Kovur,2,1,1,1,0
16495,54900000,3050,Alwarpet,3,0,0,0,0
16496,5700000,850,Perambur,2,0,0,0,0
16497,2500000,677,Avadi,2,0,0,0,0
16498,11000000,950,Kodambakkam,2,0,0,0,0
16499,4400000,855,Mevalurkuppam,2,1,1,1,1
16500,3200000,576,Mevalurkuppam,1,1,1,1,1
16501,3400000,603,Moolacheri,2,1,1,1,1
16502,3200000,603,Moolacheri,1,1,1,1,1
16503,8000000,1710,Mevalurkuppam,4,1,1,1,1
16504,6151000,1184,Medavakkam,3,0,0,0,0
16505,5597000,905,Medavakkam,2,0,0,0,0
16506,5587000,1030,Medavakkam,2,0,0,0,0
16507,5246000,993,Medavakkam,2,0,0,0,0
16508,5208000,926,Medavakkam,2,0,0,0,0
16509,5270000,998,Medavakkam,2,0,0,0,0
16510,4801000,899,Medavakkam,2,0,0,0,0
16511,4943000,929,Medavakkam,2,0,0,0,0
16512,5199000,983,Medavakkam,2,0,0,0,0
16513,5066000,955,Medavakkam,2,0,0,0,0
16514,5175000,978,Medavakkam,2,0,0,0,0
16515,4853000,910,Medavakkam,2,0,0,0,0
16516,4924000,909,Medavakkam,2,0,0,0,0
16517,5184000,980,Medavakkam,2,0,0,0,0
16518,4962000,933,Medavakkam,2,0,0,0,0
16519,6083000,1106,Mugalivakkam,2,1,0,1,1
16520,10200000,1816,Mugalivakkam,3,1,0,1,1
16521,11500000,2096,Mugalivakkam,4,1,0,1,1
16522,8563000,1557,Mugalivakkam,3,1,0,1,1
16523,3211999,584,Mugalivakkam,1,1,0,1,1
16524,8981000,1633,Mugalivakkam,3,1,0,1,1
16525,3289000,598,Mugalivakkam,1,1,0,1,1
16526,9442000,1575,Iyappanthangal,3,1,1,0,0
16527,3656000,610,Iyappanthangal,1,1,1,0,0
16528,6534000,1090,Iyappanthangal,2,1,1,0,0
16529,10100000,1700,Iyappanthangal,3,1,1,0,0
16530,6834000,1140,Iyappanthangal,2,1,1,0,0
16531,6773999,1130,Iyappanthangal,2,1,1,0,0
16532,10700000,1790,Iyappanthangal,3,1,1,0,0
16533,7194000,1200,Iyappanthangal,2,1,1,0,0
16534,7252000,1295,Chengalpattu,2,0,0,0,0
16535,7280000,1300,Chengalpattu,2,0,0,0,0
16536,4460000,1115,tambaram west,2,0,0,0,0
16537,3660000,915,tambaram west,2,0,0,0,0
16538,3885000,1110,tambaram west,2,0,0,0,0
16539,7195999,1285,Nenmeli,3,0,0,0,0
16540,3885000,1110,West Tambaram,2,0,0,1,1
16541,3202000,915,West Tambaram,2,0,0,1,1
16542,5461000,993,Mugalivakkam,2,1,0,1,1
16543,4000000,840,Avadi,2,0,0,0,0
16544,4000000,840,Avadi,2,0,0,0,0
16545,4000000,815,Avadi,2,0,0,0,0
16546,4300000,915,Avadi,2,0,0,0,0
16547,3900000,810,Avadi,2,0,0,0,0
16548,4300000,910,Avadi,2,0,0,0,0
16549,3960000,840,Avadi,2,0,0,0,0
16550,4300000,915,Avadi,2,0,0,0,0
16551,7044000,1175,Iyappanthangal,2,1,1,0,0
16552,9861000,1645,Iyappanthangal,3,1,1,0,0
16553,3806000,635,Iyappanthangal,1,1,1,0,0
16554,7014000,1170,Iyappanthangal,2,1,1,0,0
16555,3746000,625,Iyappanthangal,1,1,1,0,0
16556,10400000,1740,Iyappanthangal,3,1,1,0,0
16557,7134000,1190,Iyappanthangal,2,1,1,0,0
16558,10300000,1730,Iyappanthangal,3,1,1,0,0
16559,4942000,1131,Perungalathur,2,1,1,1,1
16560,4426000,1107,Avadi,2,1,1,1,0
16561,5786000,1447,Avadi,3,1,1,1,0
16562,2279000,570,Avadi,1,1,1,1,0
16563,6586000,1647,Avadi,3,1,1,1,0
16564,4322000,1081,Avadi,2,1,1,1,0
16565,4914000,1229,Avadi,3,1,1,1,0
16566,4226000,1057,Avadi,2,1,1,1,0
16567,2311000,578,Avadi,1,1,1,1,0
16568,6266000,1567,Avadi,3,1,1,1,0
16569,8675000,1641,Ramavaram,3,0,0,0,0
16570,8675000,1641,Mugalivakkam,3,0,0,0,0
16571,8675000,1641,Mugalivakkam,3,0,0,0,0
16572,8675000,1641,Mugalivakkam,3,0,0,0,0
16573,8675000,1641,Mugalivakkam,3,0,0,0,0
16574,8675000,1641,Mugalivakkam,3,0,0,0,0
16575,8675000,1641,Mugalivakkam,3,0,0,0,0
16576,8675000,1641,Mugalivakkam,3,0,0,0,0
16577,8675000,1641,Mugalivakkam,3,0,0,0,0
16578,24500000,2062,Anna Nagar,3,1,1,1,1
16579,6217000,1194,Nandambakkam,2,0,0,0,0
16580,8675000,1641,Manapakkam,3,0,0,0,0
16581,8675000,1641,Ramapuram,3,0,0,0,0
16582,8675000,1641,Ramavaram,3,0,0,0,0
16583,8675000,1641,Ramavaram,3,0,0,0,0
16584,8675000,1641,Manapakkam,3,0,0,0,0
16585,8675000,1641,Manapakkam,3,0,0,0,0
16586,8675000,1641,Manapakkam,3,0,0,0,0
16587,8675000,1641,Manapakkam,3,0,0,0,0
16588,8675000,1641,Manapakkam,3,0,0,0,0
16589,8675000,1641,Ramapuram,3,0,0,0,0
16590,8675000,1641,Manapakkam,3,0,0,0,0
16591,23000000,1580,Padi,3,0,0,0,0
16592,5316000,1251,Perumbakkam,3,0,1,0,0
16593,4534000,1067,Perumbakkam,3,0,1,0,0
16594,4403000,1036,Perumbakkam,2,0,1,0,0
16595,7541000,1423,Rajakilpakkam,3,0,0,0,0
16596,6476000,1222,Rajakilpakkam,3,0,0,0,0
16597,5088000,960,Rajakilpakkam,2,0,0,0,0
16598,4679000,883,Rajakilpakkam,2,0,0,0,0
16599,7541000,1423,Sembakkam,3,0,0,0,0
16600,6476000,1222,Sembakkam,3,0,0,0,0
16601,5088000,960,Sembakkam,2,0,0,0,0
16602,4679000,883,Sembakkam,2,0,0,0,0
16603,6140000,1266,Selaiyur,3,0,0,0,0
16604,5349000,1103,Selaiyur,3,0,0,0,0
16605,5010000,1033,Selaiyur,2,0,0,0,0
16606,4753000,980,Selaiyur,2,0,0,0,0
16607,4049000,835,Selaiyur,2,0,0,0,0
16608,3104000,640,Selaiyur,1,0,0,0,0
16609,6475000,1400,Madambakkam,3,0,0,0,0
16610,5349000,1103,Selaiyur,3,0,0,0,0
16611,5010000,1033,Selaiyur,2,0,0,0,0
16612,4753000,980,Selaiyur,2,0,0,0,0
16613,4049000,835,Selaiyur,2,0,0,0,0
16614,3104000,640,Selaiyur,1,0,0,0,0
16615,6475000,1400,Madambakkam,3,0,0,0,0
16616,5933000,1283,Madambakkam,3,0,0,0,0
16617,5499000,1189,Madambakkam,3,0,0,0,0
16618,4810000,1040,Madambakkam,2,0,0,0,0
16619,4347000,940,Madambakkam,2,0,0,0,0
16620,4120000,891,Madambakkam,2,0,0,0,0
16621,2474000,535,Madambakkam,1,0,0,0,0
16622,6425000,1285,Sembakkam,3,0,0,0,0
16623,5800000,1000,Villivakkam,2,0,0,0,1
16624,2852000,741,Cholambedu,2,0,0,0,0
16625,5203000,946,Ambattur,2,0,0,0,0
16626,4708000,856,Ambattur,2,0,0,0,0
16627,5318000,967,Ambattur,2,0,0,0,0
16628,2975000,541,Ambattur,1,0,0,0,0
16629,2343000,426,Ambattur,1,0,0,0,0
16630,3888000,707,Ambattur,2,0,0,0,0
16631,3888000,707,Ambattur,2,0,0,0,0
16632,4426000,1107,Avadi,2,1,1,1,0
16633,4322000,1081,Avadi,2,1,1,1,0
16634,4226000,1057,Avadi,2,1,1,1,0
16635,2311000,578,Avadi,1,1,1,1,0
16636,6266000,1567,Avadi,3,1,1,1,0
16637,5786000,1447,Avadi,3,1,1,1,0
16638,2279000,570,Avadi,1,1,1,1,0
16639,6586000,1647,Avadi,3,1,1,1,0
16640,4914000,1229,Avadi,3,1,1,1,0
16641,3160000,660,Nanmangalam,1,0,0,0,0
16642,6580000,941,Chromepet,2,0,0,0,0
16643,3315999,809,Ullagaram,2,0,0,0,0
16644,7000000,924,Chromepet,2,0,0,0,0
16645,4840000,1008,Nanmangalam,2,0,0,0,0
16646,4140000,900,Nanmangalam,2,0,0,0,0
16647,10500000,1433,NehruNagar,3,0,0,0,0
16648,3300000,805,Nanmangalam,2,0,0,0,0
16649,6230000,1198,Nanmangalam,3,0,0,0,0
16650,3247000,772,Nanmangalam,2,0,0,0,0
16651,3315999,809,Ullagaram,2,0,0,0,0
16652,7000000,924,Chromepet,2,0,0,0,0
16653,3300000,805,Nanmangalam,2,0,0,0,0
16654,6230000,1198,Nanmangalam,3,0,0,0,0
16655,4270000,930,Nanmangalam,2,0,0,0,0
16656,2960000,619,Nanmangalam,1,0,0,0,0
16657,5200000,1002,Sunnambu Kolathur S Kolathur,2,0,0,0,0
16658,6684999,1285,Sunnambu Kolathur S Kolathur,3,0,0,0,0
16659,5345000,1028,Sunnambu Kolathur S Kolathur,2,0,0,0,0
16660,5000000,1117,Nanmangalam,2,0,0,0,0
16661,5145000,989,Nanmangalam,2,0,0,0,0
16662,4862000,935,Nanmangalam,2,0,0,0,0
16663,3993000,768,Nanmangalam,2,0,0,0,0
16664,4581000,881,Nanmangalam,2,0,0,0,0
16665,4500000,867,Nanmangalam,2,0,0,0,0
16666,5798000,1115,Nanmangalam,3,0,0,0,0
16667,6224000,1197,Nanmangalam,3,0,0,0,0
16668,4893000,941,Nanmangalam,2,0,0,0,0
16669,5392000,1037,Nanmangalam,2,0,0,0,0
16670,3300000,805,Nanmangalam,2,0,0,0,0
16671,6230000,1198,Nanmangalam,3,0,0,0,0
16672,4840000,1008,Nanmangalam,2,0,0,0,0
16673,4140000,900,Nanmangalam,2,0,0,0,0
16674,10000000,1293,Adambakkam,3,0,0,0,0
16675,4270000,930,Nanmangalam,2,0,0,0,0
16676,5700000,900,Navallur,2,0,0,0,0
16677,3100000,760,Nanmangalam,2,0,0,0,0
16678,5116000,1066,Kovur,2,1,1,1,1
16679,6969000,1452,Kovur,3,1,1,1,1
16680,6480000,1350,Kovur,3,1,1,1,1
16681,4435000,924,Kovur,2,1,1,1,1
16682,6570999,1369,Kovur,3,1,1,1,1
16683,5640000,1175,Kovur,2,1,1,1,1
16684,2952000,615,Kovur,2,1,1,1,1
16685,5200000,952,Sunnambu Kolathur S Kolathur,2,0,0,0,0
16686,3000000,789,Urapakkam,2,0,0,0,0
16687,2200000,460,Pazavanthangal,1,0,0,0,0
16688,2300000,675,Avadi,2,1,0,0,0
16689,3946000,877,Madhavaram,2,0,0,0,0
16690,3510000,780,Madhavaram,2,0,0,0,0
16691,5599000,1018,Sholinganallur,2,0,0,0,0
16692,5500000,1000,Sholinganallur,2,0,0,0,0
16693,5775000,1050,Sholinganallur,2,0,0,0,0
16694,6050000,1100,Sholinganallur,2,0,0,0,0
16695,4500000,1025,Thatchoor,2,1,0,0,0
16696,2600000,570,Thiruverkadu,1,1,0,1,1
16697,13200000,2000,Perungudi,3,0,0,0,0
16698,7500000,1546,Sholinganallur,3,1,0,0,0
16699,10000000,1599,Karapakkam,3,1,0,0,0
16700,8000000,1296,Karapakkam,3,1,0,0,0
16701,3645000,810,Nanmangalam,2,0,0,0,0
16702,5221000,952,Manikandan Nagar,2,0,0,0,0
16703,6300000,1060,Sholinganallur,2,0,0,0,0
16704,5100000,930,Kilkattalai,2,0,0,0,0
16705,4994000,910,Ullagaram,2,0,0,0,0
16706,8675000,1641,Nandambakkam,3,0,0,0,0
16707,4510000,1100,Ambattur,3,0,0,0,0
16708,2976000,726,Thirumullaivoyal,2,0,0,0,0
16709,3099000,756,Cholambedu,2,0,0,0,0
16710,3051000,803,Cholambedu,2,0,0,0,0
16711,2823000,743,Cholambedu,2,0,0,0,0
16712,2850000,600,Ambattur,2,0,0,0,0
16713,2975000,726,Cholambedu,2,0,0,0,0
16714,6343000,1337,Thiruverkadu,3,1,0,1,1
16715,5519000,1160,Thiruverkadu,2,1,0,1,1
16716,2777000,571,Thiruverkadu,1,1,0,1,1
16717,2703000,555,Thiruverkadu,1,1,0,1,1
16718,5630000,1184,Thiruverkadu,2,1,0,1,1
16719,2740000,563,Thiruverkadu,1,1,0,1,1
16720,5542000,1165,Thiruverkadu,2,1,0,1,1
16721,4793000,1004,Thiruverkadu,2,1,0,1,1
16722,2763000,568,Thiruverkadu,1,1,0,1,1
16723,5756000,1211,Thiruverkadu,2,1,0,1,1
16724,2726000,560,Thiruverkadu,1,1,0,1,1
16725,11000000,1217,Velachery,2,0,0,0,0
16726,13000000,1990,Iyappanthangal,2,1,1,1,1
16727,5500000,1098,Vanagaram,2,0,0,0,0
16728,11299999,1558,Perungudi,2,0,1,1,0
16729,7200000,1441,Padur,3,0,0,0,0
16730,5200000,1147,Padur,2,0,0,0,0
16731,7200000,962,Rajakilpakkam,2,1,0,0,0
16732,17600000,2150,Navallur,3,1,1,0,0
16733,11500000,1525,Navallur,3,1,1,1,1
16734,8200000,1348,Karapakkam,3,1,0,0,0
16735,8000000,1307,Karapakkam,3,1,0,0,0
16736,7000000,1027,Karapakkam,2,1,0,0,0
16737,13600000,1765,Navallur,3,1,1,1,1
16738,10400000,1524,Navallur,3,1,1,1,1
16739,10500000,1525,Navallur,3,1,1,1,1
16740,3199000,610,Iyyappanthangal,1,1,0,0,0
16741,5700000,1152,Mambakkam,2,0,0,0,0
16742,5000000,999,Mambakkam,2,1,0,0,0
16743,9000000,1298,Egatoor,2,1,0,0,0
16744,6500000,1024,Karapakkam,2,1,0,0,0
16745,2900000,690,Thatchoor,2,1,0,0,0
16746,9000000,1364,Porur,3,0,0,0,0
16747,9400000,2021,Semmancheri,4,1,0,0,0
16748,7000000,1443,Sholinganallur,3,1,0,0,0
16749,5400000,1020,Maduravoyal,2,0,0,0,0
16750,5400000,1045,Maduravoyal,2,1,0,0,0
16751,5400000,1045,Maduravoyal,2,1,0,0,0
16752,5400000,1045,Maduravoyal,2,1,0,0,0
16753,5698000,1020,Maduravoyal,2,1,0,0,0
16754,5700000,1020,Maduravoyal,2,1,0,0,0
16755,5800000,1075,Maduravoyal,2,1,0,0,0
16756,5400000,1020,Maduravoyal,2,0,0,0,0
16757,5400000,1020,Maduravoyal,2,0,0,0,0
16758,5450000,1045,Maduravoyal,2,0,0,0,0
16759,5700000,1020,Maduravoyal,2,1,0,0,0
16760,17000000,2475,Iyappanthangal,4,1,1,1,1
16761,7700000,1735,Medavakkam,3,1,1,1,1
16762,3270000,711,Pammal,2,0,0,0,0
16763,2760000,600,Pammal,2,0,0,0,0
16764,16399999,1704,Virugambakkam,3,1,1,1,1
16765,14000000,1464,Virugambakkam,3,1,1,1,1
16766,14000000,1464,Virugambakkam,3,1,1,1,1
16767,8300000,1546,Peerakankaranai,3,0,0,0,0
16768,6100000,1093,Peerakankaranai,2,0,0,0,0
16769,6000000,1066,Peerakankaranai,2,0,0,0,0
16770,5500000,984,Peerakankaranai,2,0,0,0,0
16771,5400000,947,Peerakankaranai,2,0,0,0,0
16772,6700000,1228,Peerakankaranai,2,0,0,0,0
16773,9000000,1301,Moolakadai,3,1,0,0,0
16774,6000000,1367,Kelambakkam,2,1,1,1,1
16775,10300000,1740,Poonamallee,3,1,1,0,1
16776,10300000,1740,Poonamallee,3,1,1,0,1
16777,8700000,1500,Poonamallee,3,1,1,0,1
16778,7800000,1335,Poonamallee,2,1,1,0,1
16779,13500000,1825,Iyappanthangal,3,1,1,1,1
16780,17000000,2150,Navallur,3,1,1,1,1
16781,10500000,1749,Navallur,2,1,0,0,1
16782,11500000,1749,Navallur,2,1,1,1,1
16783,17000000,2451,Navallur,3,1,0,0,0
16784,7700000,1295,Navallur,2,1,1,1,1
16785,10000000,1445,Navallur,3,1,1,1,1
16786,11000000,1435,Navallur,3,1,1,1,1
16787,30000000,3487,Navallur,3,1,0,0,0
16788,7500000,2010,Siruseri,3,0,0,0,0
16789,8100000,1460,Sunnambu Kolathur S Kolathur,3,0,0,0,0
16790,5300000,952,Sunnambu Kolathur S Kolathur,2,0,0,0,0
16791,4800000,910,Sunnambu Kolathur S Kolathur,2,0,0,0,0
16792,3300000,570,Sunnambu Kolathur S Kolathur,1,0,0,0,0
16793,15000000,1888,Perungudi,3,1,1,0,1
16794,13500000,1665,Perungudi,3,1,1,0,1
16795,11500000,1434,Perungudi,2,1,1,0,1
16796,11500000,1434,Perungudi,2,1,1,0,1
16797,13000000,1850,Thoraipakkam OMR,3,1,1,1,1
16798,10300000,1671,Thoraipakkam OMR,3,0,0,0,0
16799,7900000,1286,Thoraipakkam OMR,2,0,0,0,0
16800,6500000,1112,Velappanchavadi,2,1,0,0,0
16801,9200000,1414,Velappanchavadi,3,1,0,0,0
16802,9200000,1414,Velappanchavadi,3,1,0,0,0
16803,11299999,1827,Thoraipakkam OMR,4,0,0,0,0
16804,3386999,752,Nanmangalam,2,0,0,0,0
16805,3192000,760,Nanmangalam,2,0,0,0,0
16806,2725000,639,Avadi,2,1,0,0,0
16807,2725000,645,Avadi,2,1,0,0,0
16808,2725000,639,Avadi,2,0,0,0,0
16809,2725000,639,Avadi,2,1,0,0,0
16810,2725000,639,Avadi,2,1,0,0,0
16811,2725000,639,Avadi,2,1,0,0,0
16812,2725000,639,Avadi,2,1,0,0,0
16813,2725000,639,Avadi,2,1,0,0,0
16814,2725000,639,Avadi,2,1,0,0,0
16815,2725000,639,Avadi,2,1,0,0,0
16816,2725000,645,Avadi,2,1,0,0,0
16817,2725000,645,Avadi,2,1,0,0,0
16818,2725000,639,Avadi,2,1,0,0,0
16819,2725000,639,Avadi,2,1,0,0,0
16820,2725000,639,Avadi,2,1,0,0,0
16821,4500000,949,Perumbakkam,2,0,0,1,0
16822,4000000,901,Perumbakkam,2,0,0,1,0
16823,6600000,1120,Semmancheri,2,0,0,0,0
16824,6300000,1065,Semmancheri,2,0,0,0,0
16825,6400000,1070,Semmancheri,2,0,0,0,0
16826,9900000,1100,T Nagar,3,0,0,0,0
16827,7600000,980,Ekkatuthangal,2,0,0,0,0
16828,6600000,1110,Sholinganallur,2,0,0,0,0
16829,6600000,1110,Sholinganallur,2,0,0,0,0
16830,6300000,1060,Sholinganallur,2,0,0,0,0
16831,5900000,980,Sholinganallur,2,0,0,0,0
16832,2725000,645,Avadi,2,1,0,0,0
16833,2725000,639,Avadi,2,1,0,0,0
16834,2725000,639,Avadi,2,1,0,0,0
16835,2725000,645,Avadi,2,0,0,0,0
16836,2725000,645,Avadi,2,1,0,0,0
16837,2725000,639,Avadi,2,1,0,0,0
16838,2725000,639,Avadi,2,1,0,0,0
16839,190000000,7240,Nungambakkam,5,1,0,1,0
16840,150000000,5777,Nungambakkam,5,1,0,1,0
16841,90000000,3800,Nungambakkam,4,1,0,1,0
16842,90000000,3800,Nungambakkam,4,1,0,1,0
16843,4800000,657,Jamalia,2,0,0,0,0
16844,4800000,657,Jamalia,2,0,0,0,0
16845,4300000,591,Perambur,1,0,0,0,0
16846,4800000,657,Jamalia,2,0,0,0,0
16847,4800000,657,Jamalia,2,0,0,0,0
16848,4800000,657,Jamalia,2,0,0,0,0
16849,4800000,657,Jamalia,2,0,0,0,0
16850,4800000,657,Jamalia,2,0,0,0,0
16851,4800000,657,Jamalia,2,0,0,0,0
16852,127000000,6500,Royapettah,5,1,1,1,1
16853,57500000,2958,Royapettah,4,1,1,1,1
16854,23000000,1200,Royapettah,2,1,1,1,1
16855,11500000,600,Royapettah,1,1,1,1,1
16856,4500000,949,Perumbakkam,2,0,0,1,0
16857,4500000,949,Perumbakkam,2,0,0,1,0
16858,4200000,901,Perumbakkam,2,0,0,1,0
16859,3400000,909,Urapakkam,2,0,0,0,0
16860,3200000,865,Urapakkam,2,0,0,0,0
16861,2900000,789,Urapakkam,2,0,0,0,0
16862,6300000,1060,Sholinganallur,2,0,0,0,0
16863,5900000,980,Sholinganallur,2,0,0,0,0
16864,7400000,1187,Iyappanthangal,3,0,0,0,1
16865,3400000,545,Iyappanthangal,1,0,0,0,1
16866,3400000,545,Iyappanthangal,1,0,0,0,1
16867,8500000,1100,Nandanam,2,0,0,0,0
16868,32000000,1624,T Nagar,3,0,0,0,0
16869,15600000,1161,Anna Nagar,3,0,0,0,0
16870,11200000,1796,Sholinganallur,3,1,0,1,0
16871,11200000,1796,Sholinganallur,3,1,0,1,0
16872,7700000,1480,Madipakkam,3,0,0,0,0
16873,3100000,610,Madipakkam,1,0,0,0,0
16874,3100000,610,Madipakkam,1,0,0,0,0
16875,2500000,700,Avadi,2,0,1,0,1
16876,3069000,614,Kovur,1,1,1,1,1
16877,2500000,700,Avadi,2,0,1,0,1
16878,3069000,614,Kovur,1,1,1,1,1
16879,2500000,700,Avadi,2,0,1,0,1
16880,6750000,1140,Sholinganallur,2,0,0,0,0
16881,6350000,1070,Sholinganallur,2,0,0,0,0
16882,6300000,1065,Sholinganallur,2,0,0,0,0
16883,6600000,1120,Sholinganallur,2,0,0,0,0
16884,3409000,909,Guduvancheri,2,0,1,0,0
16885,3242000,861,Guduvancheri,2,0,1,0,0
16886,5900000,980,Sholinganallur,2,0,0,0,0
16887,5900000,980,Sholinganallur,2,0,0,0,0
16888,3180000,595,Kilkattalai,1,0,0,0,0
16889,3127000,590,Manikandan Nagar,1,0,0,0,0
16890,6600000,1110,Sholinganallur,2,0,0,0,0
16891,6500000,1090,Sholinganallur,2,0,0,0,0
16892,6500000,1090,Sholinganallur,2,0,0,0,0
16893,5150000,956,Kilkattalai,2,0,0,0,0
16894,3050000,574,Sunnambu Kolathur S Kolathur,1,0,0,0,0
16895,7650000,1468,Ullagaram,3,0,0,0,0
16896,7650000,1468,Ullagaram,3,0,0,0,0
16897,7650000,1464,Sunnambu Kolathur S Kolathur,3,0,0,0,0
16898,7700000,1462,Madipakkam,3,0,0,0,0
16899,7733000,1460,Kovilambakkam,3,0,0,0,0
16900,6550000,1256,Sunnambu Kolathur S Kolathur,2,0,0,0,0
16901,6600000,1254,Kilkattalai,2,0,0,0,0
16902,6600000,1252,Kovilambakkam,2,0,0,0,0
16903,6450000,1220,Sunnambu Kolathur S Kolathur,2,0,0,0,0
16904,5900000,980,Sholinganallur,2,0,0,0,0
16905,5900000,980,Sholinganallur,2,0,0,0,0
16906,3180000,595,Kilkattalai,1,0,0,0,0
16907,3127000,590,Manikandan Nagar,1,0,0,0,0
16908,3021000,570,Ullagaram,1,0,0,0,0
16909,3547000,730,Nanmangalam,2,0,0,0,0
16910,3578000,852,Nanmangalam,2,0,0,0,0
16911,3667000,815,Nanmangalam,2,0,0,0,0
16912,3645000,810,Nanmangalam,2,0,0,0,0
16913,16500000,2345,Navallur,4,1,1,1,1
16914,7000000,1550,Perumbakkam,2,1,1,1,1
16915,11000000,1691,Sholinganallur,2,1,1,1,1
16916,6800000,1140,Iyappanthangal,1,1,1,0,0
16917,10200000,1700,Iyappanthangal,2,1,1,0,0
16918,15000000,1750,Alandur,3,1,1,1,1
16919,12200000,1825,Iyappanthangal,3,1,1,1,1
16920,5760000,1200,Nanmangalam,3,0,0,0,0
16921,3681000,767,Nanmangalam,2,0,0,0,0
16922,3681000,767,Nanmangalam,2,0,0,0,0
16923,4006000,954,Nanmangalam,2,0,0,0,0
16924,4416000,920,Nanmangalam,2,0,0,0,0
16925,3811000,794,Nanmangalam,2,0,0,0,0
16926,3381000,805,Nanmangalam,2,0,0,0,0
16927,3797999,787,Nanmangalam,2,0,0,0,0
16928,3572999,794,Nanmangalam,2,0,0,0,0
16929,6176000,1123,Nanmangalam,3,0,0,0,0
16930,4265000,853,Nanmangalam,2,0,0,0,0
16931,3451000,767,Nanmangalam,2,0,0,0,0
16932,4603000,959,Nanmangalam,2,0,0,0,0
16933,4440000,925,Nanmangalam,2,0,0,0,0
16934,4569000,952,Nanmangalam,2,0,0,0,0
16935,4176000,870,Nanmangalam,2,0,0,0,0
16936,4207000,935,Nanmangalam,2,0,0,0,0
16937,4304000,916,Nanmangalam,2,0,0,0,0
16938,3427000,672,Nanmangalam,2,0,0,0,0
16939,4289000,841,Nanmangalam,2,0,0,0,0
16940,10800000,2168,Pallikaranai,3,1,1,1,1
16941,10000000,2232,Padur,3,0,0,0,0
16942,12500000,2700,Pallikaranai,2,1,1,1,1
16943,9000000,1942,Pallikaranai,2,1,1,1,1
16944,34000000,2380,Adyar,4,0,1,1,1
16945,19000000,1913,Virugambakkam,3,1,0,1,0
16946,13200000,2089,Ayanambakkam,4,1,1,1,1
16947,15700000,1970,Navallur,3,1,1,1,1
16948,5011000,802,Manikandan Nagar,2,0,0,0,0
16949,4449000,802,Manikandan Nagar,2,0,0,0,0
16950,5440000,880,Manikandan Nagar,2,0,0,0,0
16951,5747000,1045,Manikandan Nagar,2,0,0,0,0
16952,4674000,867,Manikandan Nagar,2,0,0,0,0
16953,4674000,867,Manikandan Nagar,2,0,0,0,0
16954,4771000,994,Kovilambakkam,2,0,0,0,0
16955,6193000,1126,Manikandan Nagar,3,0,0,0,0
16956,6413000,1166,Manikandan Nagar,3,0,0,0,0
16957,4425000,750,Kovilambakkam,2,0,0,0,0
16958,4731000,810,Kovilambakkam,2,0,0,0,0
16959,4731000,810,Kovilambakkam,2,0,0,0,0
16960,4540000,908,Medavakkam,2,0,0,0,0
16961,4540000,908,Medavakkam,2,0,0,0,0
16962,4408000,938,Medavakkam,2,0,0,0,0
16963,4408000,938,Medavakkam,2,0,0,0,0
